SONG_ID,audio_path,annotation_path,structure_sequence,duration,num_structures,artist,title
114,datasets/audio/114.mp3,datasets/salami-data-public/annotations/114/textfile1.txt,"[[""intro"", 0.371519274, 11.054557823], [""chorus"", 11.054557823, 31.904217687], [""unknown"", 31.904217687, 39.520362811], [""chorus"", 39.520362811, 62.306507936], [""bridge"", 62.306507936, 75.186213151], [""unknown"", 75.186213151, 89.160430839], [""verse"", 89.160430839, 99.542086167], [""chorus"", 99.542086167, 121.230770975], [""unknown"", 121.230770975, 127.918594104], [""chorus"", 127.918594104, 150.97], [""bridge"", 150.97, 163.70292517], [""unknown"", 163.70292517, 177.453446712], [""verse"", 177.453446712, 190.361405895], [""unknown"", 190.361405895, 208.468752834], [""unknown"", 208.468752834, 220.125170068], [""unknown"", 220.125170068, 228.740362811], [""verse"", 228.740362811, 251.743900226], [""bridge"", 251.743900226, 273.159546485], [""intro"", 273.159546485, 289.459954648], [""intro"", 289.459954648, 297.85786848]]",297.85786848,20,Unknown,Unknown
170,datasets/audio/170.mp3,datasets/salami-data-public/annotations/170/textfile1.txt,"[[""intro"", 0.0, 0.534058956], [""intro"", 0.534058956, 18.149070294], [""chorus"", 18.149070294, 35.797006802], [""intro"", 35.797006802, 52.180748299], [""chorus"", 52.180748299, 69.221111111], [""chorus"", 69.221111111, 85.204761904], [""bridge"", 85.204761904, 97.639115646], [""chorus"", 97.639115646, 106.068843537], [""unknown"", 106.068843537, 120.402970521], [""unknown"", 120.402970521, 130.232154195], [""unknown"", 130.232154195, 133.234875283], [""intro"", 133.234875283, 150.771836734], [""chorus"", 150.771836734, 164.241723356], [""unknown"", 164.241723356, 181.369637188], [""chorus"", 181.369637188, 188.793628117], [""unknown"", 188.793628117, 196.201587301], [""intro"", 196.201587301, 203.689818594], [""unknown"", 203.689818594, 207.659274376], [""intro"", 207.659274376, 219.490612244], [""outro"", 219.490612244, 224.448526077], [""intro"", 224.448526077, 241.952653061], [""chorus"", 241.952653061, 255.737460317], [""intro"", 255.737460317, 264.744829931], [""chorus"", 264.744829931, 295.057800453], [""outro"", 295.057800453, 310.474489795]]",310.494512471,25,Unknown,Unknown
116,datasets/audio/116.mp3,datasets/salami-data-public/annotations/116/textfile1.txt,"[[""intro"", 0.232199546, 16.194263038], [""verse"", 16.194263038, 30.123492063], [""chorus"", 30.123492063, 45.926235827], [""chorus"", 45.926235827, 78.970566893], [""bridge"", 78.970566893, 94.459433106], [""bridge"", 94.459433106, 116.735782312], [""verse"", 116.735782312, 131.034444444], [""verse"", 131.034444444, 147.073287981], [""chorus"", 147.073287981, 161.448163265], [""chorus"", 161.448163265, 198.266213151], [""bridge"", 198.266213151, 214.879546485], [""bridge"", 214.879546485, 239.577460317], [""intro"", 239.577460317, 272.97956916]]",272.97956916,13,Unknown,Unknown
59,datasets/audio/59.mp3,datasets/salami-data-public/annotations/59/textfile1.txt,"[[""intro"", 0.232199546, 14.895691609], [""intro"", 14.895691609, 30.185941043], [""chorus"", 30.185941043, 44.605532879], [""bridge"", 44.605532879, 67.097732426], [""chorus"", 67.097732426, 76.899546485], [""intro"", 76.899546485, 86.215691609], [""bridge"", 86.215691609, 92.888321995], [""unknown"", 92.888321995, 98.221337868], [""unknown"", 98.221337868, 114.400521541], [""unknown"", 114.400521541, 120.024739229], [""intro"", 120.024739229, 126.960294784], [""intro"", 126.960294784, 134.334013605], [""intro"", 134.334013605, 139.499070294], [""unknown"", 139.499070294, 147.092471655], [""unknown"", 147.092471655, 159.023469387], [""unknown"", 159.023469387, 164.027414965], [""unknown"", 164.027414965, 169.48941043], [""intro"", 169.48941043, 174.045124716], [""outro"", 174.045124716, 178.477188208], [""outro"", 178.477188208, 185.049342403], [""chorus"", 185.049342403, 194.304580498], [""intro"", 194.304580498, 207.330975056], [""unknown"", 207.330975056, 222.215011337], [""unknown"", 222.215011337, 245.672199546], [""intro"", 245.672199546, 254.212063492], [""intro"", 254.212063492, 266.978321995]]",266.978321995,26,Unknown,Unknown
79,datasets/audio/79.mp3,datasets/salami-data-public/annotations/79/textfile1.txt,"[[""intro"", 0.208752834, 15.281632653], [""verse"", 15.281632653, 30.366349206], [""chorus"", 30.366349206, 45.260408163], [""chorus"", 45.260408163, 60.294126984], [""bridge"", 60.294126984, 70.968956916], [""unknown"", 70.968956916, 82.15510204], [""intro"", 82.15510204, 114.103424036], [""intro"", 114.103424036, 121.764217687]]",121.764217687,8,Unknown,Unknown
124,datasets/audio/124.mp3,datasets/salami-data-public/annotations/124/textfile1.txt,"[[""intro"", 0.278639455, 10.24], [""verse"", 10.24, 24.589931972], [""chorus"", 24.589931972, 32.995555555], [""chorus"", 32.995555555, 41.451927437], [""bridge"", 41.451927437, 49.845147392], [""bridge"", 49.845147392, 65.681247165], [""unknown"", 65.681247165, 74.903151927], [""bridge"", 74.903151927, 84.165986394], [""chorus"", 84.165986394, 96.872380952], [""unknown"", 96.872380952, 118.713628117], [""intro"", 118.713628117, 129.047528344], [""verse"", 129.047528344, 142.895600907], [""chorus"", 142.895600907, 151.010657596], [""chorus"", 151.010657596, 159.549659863], [""bridge"", 159.549659863, 167.526235827], [""bridge"", 167.526235827, 183.635623582], [""unknown"", 183.635623582, 192.645895691], [""bridge"", 192.645895691, 202.107006802], [""chorus"", 202.107006802, 214.992471655], [""unknown"", 214.992471655, 232.811315192], [""chorus"", 232.811315192, 241.558843537], [""unknown"", 241.558843537, 249.807619047], [""intro"", 249.807619047, 265.613061224], [""unknown"", 265.613061224, 274.361678004], [""unknown"", 274.361678004, 283.492426303], [""unknown"", 283.492426303, 300.419773242], [""intro"", 300.419773242, 320.899773242], [""unknown"", 320.899773242, 340.580975056], [""chorus"", 340.580975056, 349.415011337], [""unknown"", 349.415011337, 357.357278911], [""intro"", 357.357278911, 373.149297052], [""unknown"", 373.149297052, 381.830294784], [""unknown"", 381.830294784, 391.289705215], [""unknown"", 391.289705215, 408.259319727], [""intro"", 408.259319727, 430.010340136], [""unknown"", 430.010340136, 461.984217687], [""chorus"", 461.984217687, 473.830748299], [""unknown"", 473.830748299, 491.883219954], [""unknown"", 491.883219954, 502.676938775], [""chorus"", 502.676938775, 514.806145124], [""unknown"", 514.806145124, 533.333537414], [""unknown"", 533.333537414, 544.108571428], [""intro"", 544.108571428, 553.384716553], [""unknown"", 553.384716553, 564.965215419], [""unknown"", 564.965215419, 578.571609977], [""unknown"", 578.571609977, 589.243650793], [""unknown"", 589.243650793, 614.423219954], [""unknown"", 614.423219954, 630.143129251], [""unknown"", 630.143129251, 638.333310657], [""unknown"", 638.333310657, 654.500861678], [""unknown"", 654.500861678, 662.640204081], [""unknown"", 662.640204081, 671.716961451], [""unknown"", 671.716961451, 680.779024943], [""unknown"", 680.779024943, 696.126349206], [""unknown"", 696.126349206, 704.865963718], [""unknown"", 704.865963718, 713.777278911], [""unknown"", 713.777278911, 734.447165532], [""outro"", 734.447165532, 739.908662131], [""outro"", 739.908662131, 745.556893424], [""outro"", 745.556893424, 751.131904761], [""outro"", 751.131904761, 757.099365079], [""unknown"", 757.099365079, 762.618820861], [""unknown"", 762.618820861, 768.349365079], [""unknown"", 768.349365079, 774.425963718], [""unknown"", 774.425963718, 780.099546485], [""unknown"", 780.099546485, 785.724013605], [""unknown"", 785.724013605, 795.362086167], [""intro"", 795.362086167, 805.622358276], [""unknown"", 805.622358276, 818.883038548], [""unknown"", 818.883038548, 826.298707482], [""unknown"", 826.298707482, 838.193922902], [""unknown"", 838.193922902, 847.367981859], [""unknown"", 847.367981859, 857.10861678], [""unknown"", 857.10861678, 866.824126984], [""unknown"", 866.824126984, 874.082154195], [""unknown"", 874.082154195, 884.238208616], [""unknown"", 884.238208616, 893.86802721], [""unknown"", 893.86802721, 901.637097505], [""unknown"", 901.637097505, 915.201247165], [""unknown"", 915.201247165, 924.948888888], [""unknown"", 924.948888888, 939.357619047], [""unknown"", 939.357619047, 949.241836734], [""unknown"", 949.241836734, 954.461179138], [""unknown"", 954.461179138, 964.166077097], [""unknown"", 964.166077097, 969.089024943], [""unknown"", 969.089024943, 981.553922902], [""unknown"", 981.553922902, 999.038548752], [""intro"", 999.038548752, 1006.182244897], [""verse"", 1006.182244897, 1013.103219954], [""verse"", 1013.103219954, 1020.192222222], [""verse"", 1020.192222222, 1027.38324263], [""verse"", 1027.38324263, 1034.194081632], [""unknown"", 1034.194081632, 1041.279977324], [""unknown"", 1041.279977324, 1049.681269841], [""verse"", 1049.681269841, 1056.710816326], [""unknown"", 1056.710816326, 1064.594557823], [""intro"", 1064.594557823, 1073.50494331], [""intro"", 1073.50494331, 1078.804897959]]",1078.804897959,98,Unknown,Unknown
156,datasets/audio/156.mp3,datasets/salami-data-public/annotations/156/textfile1.txt,"[[""intro"", 0.371519274, 5.357664399], [""chorus"", 5.357664399, 13.630113378], [""chorus"", 13.630113378, 20.723696145], [""verse"", 20.723696145, 26.198730158], [""chorus"", 26.198730158, 33.111723356], [""chorus"", 33.111723356, 40.572494331], [""chorus"", 40.572494331, 48.036802721], [""chorus"", 48.036802721, 55.426734693], [""chorus"", 55.426734693, 66.895827664], [""chorus"", 66.895827664, 71.831678004], [""bridge"", 71.831678004, 75.586303854], [""unknown"", 75.586303854, 80.626553287], [""unknown"", 80.626553287, 83.042721088], [""bridge"", 83.042721088, 89.222811791], [""bridge"", 89.222811791, 92.887777777], [""unknown"", 92.887777777, 97.894149659], [""unknown"", 97.894149659, 105.426303854], [""unknown"", 105.426303854, 110.494739229], [""unknown"", 110.494739229, 115.615419501], [""intro"", 115.615419501, 122.116235827], [""unknown"", 122.116235827, 128.777482993], [""intro"", 128.777482993, 133.960181405], [""intro"", 133.960181405, 139.15648526], [""unknown"", 139.15648526, 144.095691609], [""intro"", 144.095691609, 150.719954648], [""chorus"", 150.719954648, 155.747346938], [""bridge"", 155.747346938, 159.537482993], [""unknown"", 159.537482993, 164.67063492], [""unknown"", 164.67063492, 168.505736961], [""bridge"", 168.505736961, 173.531247165], [""bridge"", 173.531247165, 177.31877551], [""unknown"", 177.31877551, 182.385034013], [""unknown"", 182.385034013, 190.050340136], [""unknown"", 190.050340136, 195.190657596], [""unknown"", 195.190657596, 200.377482993], [""intro"", 200.377482993, 206.958843537], [""unknown"", 206.958843537, 213.366394557], [""intro"", 213.366394557, 218.520521541], [""intro"", 218.520521541, 223.711473922], [""unknown"", 223.711473922, 228.625759637], [""chorus"", 228.625759637, 237.826077097], [""intro"", 237.826077097, 245.619319727], [""unknown"", 245.619319727, 253.61063492], [""unknown"", 253.61063492, 261.813492063], [""unknown"", 261.813492063, 268.167256235], [""unknown"", 268.167256235, 274.738503401], [""unknown"", 274.738503401, 278.679954648], [""unknown"", 278.679954648, 286.471655328], [""unknown"", 286.471655328, 296.868866213], [""verse"", 296.868866213, 301.840748299], [""bridge"", 301.840748299, 305.589138321], [""unknown"", 305.589138321, 310.571224489], [""unknown"", 310.571224489, 315.644716553], [""unknown"", 315.644716553, 324.48324263], [""bridge"", 324.48324263, 329.443038548], [""bridge"", 329.443038548, 333.094399092], [""unknown"", 333.094399092, 338.083492063], [""unknown"", 338.083492063, 345.541088435], [""unknown"", 345.541088435, 350.572040816], [""unknown"", 350.572040816, 353.019047619], [""unknown"", 353.019047619, 360.755918367], [""bridge"", 360.755918367, 365.840204081], [""unknown"", 365.840204081, 374.849841269], [""verse"", 374.849841269, 380.067845804], [""unknown"", 380.067845804, 382.590362811], [""intro"", 382.590362811, 388.794920634], [""intro"", 388.794920634, 393.038367346]]",393.038367346,67,Unknown,Unknown
11,datasets/audio/11.mp3,datasets/salami-data-public/annotations/11/textfile1.txt,"[[""intro"", 0.224489795, 11.085714285], [""verse"", 11.085714285, 21.289795918], [""intro"", 21.289795918, 31.507460317], [""verse"", 31.507460317, 41.759183673], [""unknown"", 41.759183673, 52.047346938], [""verse"", 52.047346938, 62.310204081], [""intro"", 62.310204081, 72.608163265], [""intro"", 72.608163265, 82.914285714], [""unknown"", 82.914285714, 93.15510204], [""verse"", 93.15510204, 103.465306122], [""intro"", 103.465306122, 113.759183673], [""intro"", 113.759183673, 124.085714285], [""intro"", 124.085714285, 134.485306122], [""outro"", 134.485306122, 144.697755102], [""intro"", 144.697755102, 154.836734693], [""verse"", 154.836734693, 165.048979591], [""verse"", 165.048979591, 175.27755102], [""unknown"", 175.27755102, 180.408163265], [""verse"", 180.408163265, 190.636734693], [""intro"", 190.636734693, 200.844897959], [""verse"", 200.844897959, 210.983673469], [""verse"", 210.983673469, 218.708752834], [""intro"", 218.708752834, 222.044807256]]",222.044807256,23,Unknown,Unknown
140,datasets/audio/140.mp3,datasets/salami-data-public/annotations/140/textfile1.txt,"[[""intro"", 0.441179138, 6.737687074], [""chorus"", 6.737687074, 12.680385487], [""verse"", 12.680385487, 18.625328798], [""chorus"", 18.625328798, 24.707074829], [""intro"", 24.707074829, 30.586553287], [""chorus"", 30.586553287, 36.482857142], [""intro"", 36.482857142, 42.373129251], [""chorus"", 42.373129251, 48.305941043], [""bridge"", 48.305941043, 52.916825396], [""unknown"", 52.916825396, 59.166712018], [""bridge"", 59.166712018, 64.926507936], [""bridge"", 64.926507936, 71.08324263], [""intro"", 71.08324263, 78.275986394], [""intro"", 78.275986394, 84.178820861], [""chorus"", 84.178820861, 90.187278911], [""verse"", 90.187278911, 96.23462585], [""chorus"", 96.23462585, 106.429047619], [""intro"", 106.429047619, 111.089727891]]",111.089727891,18,Unknown,Unknown
148,datasets/audio/148.mp3,datasets/salami-data-public/annotations/148/textfile1.txt,"[[""intro"", 0.139319727, 2.796394557], [""chorus"", 2.796394557, 5.357981859], [""chorus"", 5.357981859, 7.766394557], [""chorus"", 7.766394557, 10.293265306], [""chorus"", 10.293265306, 12.697755102], [""chorus"", 12.697755102, 15.237936507], [""bridge"", 15.237936507, 17.717528344], [""chorus"", 17.717528344, 20.336757369], [""chorus"", 20.336757369, 22.7861678], [""unknown"", 22.7861678, 25.441451247], [""unknown"", 25.441451247, 28.062199546], [""unknown"", 28.062199546, 30.6861678], [""unknown"", 30.6861678, 33.200816326], [""unknown"", 33.200816326, 35.685600907], [""unknown"", 35.685600907, 38.136757369], [""unknown"", 38.136757369, 40.625600907], [""unknown"", 40.625600907, 43.165827664], [""unknown"", 43.165827664, 45.580770975], [""intro"", 45.580770975, 48.169795918]]",48.300408163,19,Unknown,Unknown
16,datasets/audio/16.mp3,datasets/salami-data-public/annotations/16/textfile1.txt,"[[""intro"", 0.122448979, 6.308276643], [""intro"", 6.308276643, 18.666734693], [""chorus"", 18.666734693, 30.951020408], [""bridge"", 30.951020408, 43.203877551], [""bridge"", 43.203877551, 55.525600907], [""chorus"", 55.525600907, 67.800521541], [""chorus"", 67.800521541, 80.0592517], [""verse"", 80.0592517, 92.333990929], [""unknown"", 92.333990929, 104.632834467], [""unknown"", 104.632834467, 116.891587301], [""unknown"", 116.891587301, 129.179977324], [""intro"", 129.179977324, 141.42095238], [""chorus"", 141.42095238, 153.730589569], [""unknown"", 153.730589569, 166.001043083], [""intro"", 166.001043083, 178.306190476], [""intro"", 178.306190476, 190.568752834], [""intro"", 190.568752834, 202.824512471], [""unknown"", 202.824512471, 215.146938775], [""unknown"", 215.146938775, 227.409773242], [""chorus"", 227.409773242, 239.699705215], [""chorus"", 239.699705215, 251.970816326], [""unknown"", 251.970816326, 264.251836734], [""chorus"", 264.251836734, 276.516757369], [""intro"", 276.516757369, 293.657437641], [""intro"", 293.657437641, 301.107346938]]",301.107346938,25,Unknown,Unknown
135,datasets/audio/135.mp3,datasets/salami-data-public/annotations/135/textfile1.txt,"[[""intro"", 0.185759637, 9.142857142], [""intro"", 9.142857142, 20.53877551], [""intro"", 20.53877551, 29.619954648], [""chorus"", 29.619954648, 35.725918367], [""intro"", 35.725918367, 45.645691609], [""intro"", 45.645691609, 55.213764172], [""intro"", 55.213764172, 61.844897959], [""unknown"", 61.844897959, 68.736145124], [""unknown"", 68.736145124, 75.612630385], [""unknown"", 75.612630385, 86.334693877], [""intro"", 86.334693877, 92.681655328], [""intro"", 92.681655328, 101.028571428], [""intro"", 101.028571428, 109.505306122], [""intro"", 109.505306122, 115.914013605]]",116.098117913,14,Unknown,Unknown
111,datasets/audio/111.mp3,datasets/salami-data-public/annotations/111/textfile1.txt,"[[""intro"", 0.0, 0.555442176], [""verse"", 0.555442176, 10.639297052], [""chorus"", 10.639297052, 16.749319727], [""chorus"", 16.749319727, 24.241632653], [""chorus"", 24.241632653, 37.195124716], [""chorus"", 37.195124716, 49.730907029], [""chorus"", 49.730907029, 67.349841269], [""intro"", 67.349841269, 69.28015873]]",69.28015873,8,Unknown,Unknown
63,datasets/audio/63.mp3,datasets/salami-data-public/annotations/63/textfile1.txt,"[[""intro"", 0.0, 3.924172335], [""intro"", 3.924172335, 18.008888888], [""verse"", 18.008888888, 57.840907029], [""intro"", 57.840907029, 104.605895691], [""chorus"", 104.605895691, 109.458866213], [""chorus"", 109.458866213, 142.222222222], [""intro"", 142.222222222, 244.529342403], [""chorus"", 244.529342403, 251.193469387], [""chorus"", 251.193469387, 289.66893424], [""intro"", 289.66893424, 306.197120181], [""verse"", 306.197120181, 360.69877551], [""intro"", 360.69877551, 404.932789115], [""chorus"", 404.932789115, 415.412970521], [""unknown"", 415.412970521, 424.65861678], [""unknown"", 424.65861678, 432.462993197], [""unknown"", 432.462993197, 441.988503401], [""bridge"", 441.988503401, 452.367505668], [""unknown"", 452.367505668, 461.898956916], [""unknown"", 461.898956916, 470.087891156], [""unknown"", 470.087891156, 478.307845804], [""intro"", 478.307845804, 491.543219954], [""intro"", 491.543219954, 556.651972789], [""chorus"", 556.651972789, 569.323741496], [""unknown"", 569.323741496, 577.582244897], [""unknown"", 577.582244897, 587.026666666], [""unknown"", 587.026666666, 594.046553287], [""chorus"", 594.046553287, 603.996462585], [""unknown"", 603.996462585, 611.149206349], [""unknown"", 611.149206349, 618.898276643], [""unknown"", 618.898276643, 626.124013605], [""verse"", 626.124013605, 634.345941043], [""chorus"", 634.345941043, 641.938866213], [""verse"", 641.938866213, 649.799183673], [""intro"", 649.799183673, 657.56356009], [""intro"", 657.56356009, 663.022585034], [""unknown"", 663.022585034, 673.053605442], [""unknown"", 673.053605442, 681.157369614], [""unknown"", 681.157369614, 689.707573696], [""unknown"", 689.707573696, 700.867097505], [""unknown"", 700.867097505, 709.880453514], [""intro"", 709.880453514, 715.398526077], [""unknown"", 715.398526077, 725.067369614], [""unknown"", 725.067369614, 730.316530612], [""intro"", 730.316530612, 759.525623582], [""intro"", 759.525623582, 783.023310657], [""chorus"", 783.023310657, 790.871655328], [""unknown"", 790.871655328, 797.504399092], [""outro"", 797.504399092, 806.484875283], [""verse"", 806.484875283, 812.994285714], [""outro"", 812.994285714, 824.621791383], [""verse"", 824.621791383, 835.128888888], [""outro"", 835.128888888, 843.882811791], [""verse"", 843.882811791, 852.056235827], [""unknown"", 852.056235827, 862.439297052], [""verse"", 862.439297052, 868.774603174], [""unknown"", 868.774603174, 877.783945578], [""intro"", 877.783945578, 921.803809523], [""intro"", 921.803809523, 959.375283446], [""chorus"", 959.375283446, 991.861337868], [""verse"", 991.861337868, 1006.173446712], [""intro"", 1006.173446712, 1026.828231292], [""intro"", 1026.828231292, 1041.995464852], [""unknown"", 1041.995464852, 1051.684535147], [""verse"", 1051.684535147, 1073.2030839], [""unknown"", 1073.2030839, 1085.04526077]]",1085.126530612,65,Unknown,Unknown
32,datasets/audio/32.mp3,datasets/salami-data-public/annotations/32/textfile1.txt,"[[""intro"", 0.02031746, 6.408707482], [""unknown"", 6.408707482, 12.061768707], [""chorus"", 12.061768707, 19.33861678], [""intro"", 19.33861678, 24.897800453], [""unknown"", 24.897800453, 30.28941043], [""intro"", 30.28941043, 37.181428571], [""intro"", 37.181428571, 42.734240362], [""unknown"", 42.734240362, 48.155759637], [""chorus"", 48.155759637, 55.072970521], [""verse"", 55.072970521, 60.547823129], [""unknown"", 60.547823129, 66.004058956], [""chorus"", 66.004058956, 71.556190476], [""verse"", 71.556190476, 77.125306122], [""unknown"", 77.125306122, 82.420045351], [""chorus"", 82.420045351, 89.430204081], [""intro"", 89.430204081, 94.605351473], [""unknown"", 94.605351473, 100.072562358], [""chorus"", 100.072562358, 106.750022675], [""unknown"", 106.750022675, 112.09324263], [""unknown"", 112.09324263, 117.37340136], [""intro"", 117.37340136, 124.053333333], [""intro"", 124.053333333, 129.391405895], [""unknown"", 129.391405895, 134.7330839], [""chorus"", 134.7330839, 141.43015873], [""verse"", 141.43015873, 146.813038548], [""unknown"", 146.813038548, 152.029297052], [""chorus"", 152.029297052, 157.326281179], [""verse"", 157.326281179, 162.560362811], [""unknown"", 162.560362811, 167.955124716], [""intro"", 167.955124716, 174.483492063], [""intro"", 174.483492063, 179.675328798], [""unknown"", 179.675328798, 184.788571428], [""intro"", 184.788571428, 197.439274376]]",197.445056689,33,Unknown,Unknown
3,datasets/audio/3.mp3,datasets/salami-data-public/annotations/3/textfile1.txt,"[[""intro"", 0.394739229, 8.476712018], [""chorus"", 8.476712018, 16.181133786], [""intro"", 16.181133786, 24.020839002], [""chorus"", 24.020839002, 31.836666666], [""intro"", 31.836666666, 39.724693877], [""bridge"", 39.724693877, 47.292630385], [""verse"", 47.292630385, 55.268707482], [""unknown"", 55.268707482, 63.060521541], [""chorus"", 63.060521541, 70.88802721], [""unknown"", 70.88802721, 78.846371882], [""chorus"", 78.846371882, 86.53430839], [""unknown"", 86.53430839, 94.173877551], [""chorus"", 94.173877551, 101.966099773], [""unknown"", 101.966099773, 109.646802721], [""intro"", 109.646802721, 113.494217687], [""intro"", 113.494217687, 117.382585034], [""verse"", 117.382585034, 125.025147392], [""unknown"", 125.025147392, 132.737981859], [""chorus"", 132.737981859, 140.502108843], [""unknown"", 140.502108843, 148.150272108], [""chorus"", 148.150272108, 155.790249433], [""unknown"", 155.790249433, 163.390385487], [""chorus"", 163.390385487, 171.05446712], [""unknown"", 171.05446712, 178.686258503], [""chorus"", 178.686258503, 186.302244897], [""unknown"", 186.302244897, 193.878435374], [""chorus"", 193.878435374, 197.694195011], [""outro"", 197.694195011, 201.41755102], [""verse"", 201.41755102, 209.030861678], [""unknown"", 209.030861678, 216.646507936], [""intro"", 216.646507936, 224.262108843], [""unknown"", 224.262108843, 231.790272108], [""intro"", 231.790272108, 239.246303854], [""unknown"", 239.246303854, 246.765963718], [""intro"", 246.765963718, 254.393990929], [""unknown"", 254.393990929, 261.942879818], [""outro"", 261.942879818, 275.017142857], [""intro"", 275.017142857, 276.638412698]]",276.638412698,38,Unknown,Unknown
128,datasets/audio/128.mp3,datasets/salami-data-public/annotations/128/textfile1.txt,"[[""intro"", 0.383129251, 6.953174603], [""verse"", 6.953174603, 13.682290249], [""intro"", 13.682290249, 20.339637188], [""verse"", 20.339637188, 26.99324263], [""verse"", 26.99324263, 33.831383219], [""chorus"", 33.831383219, 40.471405895], [""verse"", 40.471405895, 47.138843537], [""chorus"", 47.138843537, 53.784512471], [""intro"", 53.784512471, 60.739365079], [""verse"", 60.739365079, 67.482108843], [""chorus"", 67.482108843, 74.117460317], [""chorus"", 74.117460317, 80.561995464], [""chorus"", 80.561995464, 86.923446712], [""chorus"", 86.923446712, 93.505306122], [""intro"", 93.505306122, 100.337687074], [""verse"", 100.337687074, 107.306621315], [""intro"", 107.306621315, 114.053990929], [""verse"", 114.053990929, 126.014671201]]",126.014671201,18,Unknown,Unknown
141,datasets/audio/141.mp3,datasets/salami-data-public/annotations/141/textfile1.txt,"[[""intro"", 0.0, 2.264988662], [""intro"", 2.264988662, 28.53877551], [""intro"", 28.53877551, 56.751020408], [""chorus"", 56.751020408, 76.891179138], [""chorus"", 76.891179138, 88.551995464], [""chorus"", 88.551995464, 99.021927437], [""chorus"", 99.021927437, 108.91941043], [""intro"", 108.91941043, 131.598390022], [""bridge"", 131.598390022, 176.268299319], [""unknown"", 176.268299319, 223.745124716], [""chorus"", 223.745124716, 233.730612244], [""chorus"", 233.730612244, 243.579183673], [""unknown"", 243.579183673, 257.567346938], [""intro"", 257.567346938, 284.408163265], [""chorus"", 284.408163265, 294.235487528], [""chorus"", 294.235487528, 304.093333333], [""chorus"", 304.093333333, 313.926530612], [""chorus"", 313.926530612, 323.322698412], [""unknown"", 323.322698412, 363.885714285], [""intro"", 363.885714285, 373.330589569], [""intro"", 373.330589569, 385.717120181], [""unknown"", 385.717120181, 396.828639455], [""unknown"", 396.828639455, 406.457142857], [""intro"", 406.457142857, 432.5561678], [""unknown"", 432.5561678, 443.018752834], [""unknown"", 443.018752834, 454.793832199], [""unknown"", 454.793832199, 464.798639455], [""unknown"", 464.798639455, 475.472086167], [""unknown"", 475.472086167, 501.870657596], [""chorus"", 501.870657596, 517.0392517], [""unknown"", 517.0392517, 532.636734693], [""unknown"", 532.636734693, 543.934693877], [""intro"", 543.934693877, 556.96095238], [""intro"", 556.96095238, 607.540022675], [""intro"", 607.540022675, 614.346349206]]",614.346349206,35,Unknown,Unknown
99,datasets/audio/99.mp3,datasets/salami-data-public/annotations/99/textfile1.txt,"[[""intro"", 0.0, 1.25292517], [""intro"", 1.25292517, 18.481632653], [""verse"", 18.481632653, 29.429795918], [""chorus"", 29.429795918, 36.257664399], [""chorus"", 36.257664399, 45.801995464], [""bridge"", 45.801995464, 58.362380952], [""chorus"", 58.362380952, 75.766712018], [""unknown"", 75.766712018, 82.454058956], [""bridge"", 82.454058956, 90.840816326], [""unknown"", 90.840816326, 99.707120181], [""intro"", 99.707120181, 109.482086167], [""unknown"", 109.482086167, 117.58585034], [""unknown"", 117.58585034, 124.696961451], [""unknown"", 124.696961451, 135.047256235], [""unknown"", 135.047256235, 144.590657596], [""verse"", 144.590657596, 156.874013605], [""unknown"", 156.874013605, 163.561360544], [""unknown"", 163.561360544, 173.08154195], [""intro"", 173.08154195, 185.016598639], [""intro"", 185.016598639, 192.031678004]]",192.031678004,20,Unknown,Unknown
152,datasets/audio/152.mp3,datasets/salami-data-public/annotations/152/textfile1.txt,"[[""intro"", 0.0, 1.103628117], [""intro"", 1.103628117, 7.922199546], [""intro"", 7.922199546, 14.664149659], [""intro"", 14.664149659, 21.436757369], [""chorus"", 21.436757369, 27.963605442], [""intro"", 27.963605442, 30.987755102], [""verse"", 30.987755102, 37.37154195], [""unknown"", 37.37154195, 44.003854875], [""unknown"", 44.003854875, 54.908526077], [""intro"", 54.908526077, 61.604376417], [""chorus"", 61.604376417, 68.405170068], [""intro"", 68.405170068, 71.706213151], [""verse"", 71.706213151, 78.067823129], [""unknown"", 78.067823129, 84.868072562], [""unknown"", 84.868072562, 94.563265306], [""verse"", 94.563265306, 102.041337868], [""unknown"", 102.041337868, 108.657596371], [""intro"", 108.657596371, 115.164603174], [""unknown"", 115.164603174, 121.834104308], [""verse"", 121.834104308, 128.24510204], [""unknown"", 128.24510204, 134.786507936], [""unknown"", 134.786507936, 148.579115646], [""verse"", 148.579115646, 156.665510204], [""unknown"", 156.665510204, 163.407165532], [""intro"", 163.407165532, 169.846213151], [""unknown"", 169.846213151, 176.580045351], [""verse"", 176.580045351, 183.086734693], [""unknown"", 183.086734693, 189.79095238], [""intro"", 189.79095238, 210.931360544], [""intro"", 210.931360544, 223.044829931]]",223.044829931,30,Unknown,Unknown
